EntryID	OrganismName	Kingdom	SequenceLength	HelixDomain
Q9BRV3	Homo sapiens	Metazoa	221	False
P82094	Homo sapiens	Metazoa	1093	False
Q9UFC0	Homo sapiens	Metazoa	647	False
Q13352	Homo sapiens	Metazoa	177	False
Q32P44	Homo sapiens	Metazoa	896	False
O43687	Homo sapiens	Metazoa	104	False
Q9Y2I1	Homo sapiens	Metazoa	1504	False
B2RUZ4	Homo sapiens	Metazoa	78	False
Q9NY25	Homo sapiens	Metazoa	188	False
Q8TEQ6	Homo sapiens	Metazoa	1508	False
A0FGR9	Homo sapiens	Metazoa	886	True
P04921	Homo sapiens	Metazoa	128	False
Q6R327	Homo sapiens	Metazoa	1708	False
Q6S5L8	Homo sapiens	Metazoa	630	False
Q9Y4E1	Homo sapiens	Metazoa	1341	False
Q15049	Homo sapiens	Metazoa	377	True
O75056	Homo sapiens	Metazoa	442	False
Q02223	Homo sapiens	Metazoa	184	False
Q6PIZ9	Homo sapiens	Metazoa	186	False
Q86TG7	Homo sapiens	Metazoa	708	False
Q9H7Z3	Homo sapiens	Metazoa	1164	False
Q96MF7	Homo sapiens	Metazoa	247	False
O43543	Homo sapiens	Metazoa	280	False
Q5T6F0	Homo sapiens	Metazoa	453	False
Q70EL3	Homo sapiens	Metazoa	339	False
Q9H4X1	Homo sapiens	Metazoa	137	False
Q99732	Homo sapiens	Metazoa	161	False
Q96G30	Homo sapiens	Metazoa	205	True
Q96B42	Homo sapiens	Metazoa	140	True
P30279	Homo sapiens	Metazoa	289	False
Q9H307	Homo sapiens	Metazoa	717	False
Q9Y3Y2	Homo sapiens	Metazoa	248	False
P00813	Homo sapiens	Metazoa	363	False
P05109	Homo sapiens	Metazoa	93	False
O75955	Homo sapiens	Metazoa	427	False
Q8TCY5	Homo sapiens	Metazoa	172	True
Q2M3R5	Homo sapiens	Metazoa	365	True
Q8N1N2	Homo sapiens	Metazoa	210	False
Q9GZN0	Homo sapiens	Metazoa	384	False
Q9UIG8	Homo sapiens	Metazoa	710	False
Q92794	Homo sapiens	Metazoa	2004	False
Q9NRZ7	Homo sapiens	Metazoa	376	False
O95551	Homo sapiens	Metazoa	362	False
Q9H814	Homo sapiens	Metazoa	394	False
P49754	Homo sapiens	Metazoa	854	False
Q8NF50	Homo sapiens	Metazoa	2099	False
O14827	Homo sapiens	Metazoa	1237	False
P78524	Homo sapiens	Metazoa	1137	False
Q9Y239	Homo sapiens	Metazoa	953	False
Q9Y5Q5	Homo sapiens	Metazoa	1042	False
Q5BJZ6	Rattus norvegicus	Metazoa	400	False
Q7TSD4	Mus musculus	Metazoa	393	False
Q9ZNV9	Arabidopsis thaliana	Viridiplantae	154	False
Q9H2G9	Homo sapiens	Metazoa	400	False
O60934	Homo sapiens	Metazoa	754	False
P09622	Homo sapiens	Metazoa	509	False
Q96CW1	Homo sapiens	Metazoa	435	False
Q9NSA0	Homo sapiens	Metazoa	550	True
P21826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	554	False
O43508	Homo sapiens	Metazoa	249	False
Q68DX3	Homo sapiens	Metazoa	1309	False
O75952	Homo sapiens	Metazoa	493	False
Q9NRP7	Homo sapiens	Metazoa	1315	False
O95359	Homo sapiens	Metazoa	2948	False
Q9NS91	Homo sapiens	Metazoa	495	False
Q9NY27	Homo sapiens	Metazoa	417	False
Q9NPG8	Homo sapiens	Metazoa	344	True
Q9NYX4	Homo sapiens	Metazoa	217	True
O00522	Homo sapiens	Metazoa	736	False
P22681	Homo sapiens	Metazoa	906	False
Q2M3C6	Homo sapiens	Metazoa	523	False
P01375	Homo sapiens	Metazoa	233	False
P54274	Homo sapiens	Metazoa	439	False
Q5VWP2	Homo sapiens	Metazoa	391	False
Q8N8Q3	Homo sapiens	Metazoa	282	False
Q9Y275	Homo sapiens	Metazoa	285	False
P51808	Homo sapiens	Metazoa	116	False
Q9NRN9	Homo sapiens	Metazoa	209	False
P51587	Homo sapiens	Metazoa	3418	False
Q13015	Homo sapiens	Metazoa	90	False
Q5MIZ7	Homo sapiens	Metazoa	849	False
Q9Y2D1	Homo sapiens	Metazoa	282	False
O00180	Homo sapiens	Metazoa	336	True
P57088	Homo sapiens	Metazoa	247	True
Q9BWF2	Homo sapiens	Metazoa	469	False
Q9GZZ9	Homo sapiens	Metazoa	404	False
Q9ULP9	Homo sapiens	Metazoa	559	False
P02786	Homo sapiens	Metazoa	760	False
P51810	Homo sapiens	Metazoa	404	False
Q96DZ5	Homo sapiens	Metazoa	547	False
Q92619	Homo sapiens	Metazoa	1136	False
Q9UIJ5	Homo sapiens	Metazoa	367	True
O75695	Homo sapiens	Metazoa	350	False
Q12955	Homo sapiens	Metazoa	4377	False
P35241	Homo sapiens	Metazoa	583	False
O95714	Homo sapiens	Metazoa	4834	False
P50748	Homo sapiens	Metazoa	2209	False
Q9BTV5	Homo sapiens	Metazoa	496	False
Q9HAI6	Homo sapiens	Metazoa	301	False
O14523	Homo sapiens	Metazoa	706	True
Q8TEW0	Homo sapiens	Metazoa	1356	False
Q7Z2G1	Homo sapiens	Metazoa	153	False
Q6P9F0	Homo sapiens	Metazoa	684	False
Q9Y5S8	Homo sapiens	Metazoa	564	True
Q8WXG1	Homo sapiens	Metazoa	361	False
Q8IU99	Homo sapiens	Metazoa	346	False
Q9NV70	Homo sapiens	Metazoa	894	False
P51795	Homo sapiens	Metazoa	816	False
Q16617	Homo sapiens	Metazoa	165	True
Q96RL7	Homo sapiens	Metazoa	3174	False
Q13772	Homo sapiens	Metazoa	614	False
Q9BRG1	Homo sapiens	Metazoa	176	False
Q93062	Homo sapiens	Metazoa	196	False
Q9Y6M1	Homo sapiens	Metazoa	599	False
Q6UXY1	Homo sapiens	Metazoa	529	False
P50479	Homo sapiens	Metazoa	330	False
Q9BZB8	Homo sapiens	Metazoa	566	False
O43557	Homo sapiens	Metazoa	240	False
O14681	Homo sapiens	Metazoa	340	True
Q96JM3	Homo sapiens	Metazoa	812	False
Q9P2P6	Homo sapiens	Metazoa	4700	False
P0DJI6	Mus musculus	Metazoa	106	False
Q09M02	Mus musculus	Metazoa	886	False
Q12285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	212	False
Q8K4H1	Mus musculus	Metazoa	305	False
Q8R5A0	Mus musculus	Metazoa	433	False
Q95TS5	Drosophila melanogaster	Metazoa	654	False
Q9FG13	Arabidopsis thaliana	Viridiplantae	329	False
Q9FN03	Arabidopsis thaliana	Viridiplantae	440	False
Q9SB47	Arabidopsis thaliana	Viridiplantae	319	False
O43663	Homo sapiens	Metazoa	620	False
Q96SB8	Homo sapiens	Metazoa	1091	False
Q9NQC3	Homo sapiens	Metazoa	1192	False
Q9UK41	Homo sapiens	Metazoa	221	False
Q15038	Homo sapiens	Metazoa	168	False
Q9BVI4	Homo sapiens	Metazoa	516	False
Q5VTT2	Homo sapiens	Metazoa	229	False
P42858	Homo sapiens	Metazoa	3142	False
Q8WWM7	Homo sapiens	Metazoa	1075	False
Q96EY5	Homo sapiens	Metazoa	273	False
Q96FI4	Homo sapiens	Metazoa	390	False
P31228	Bos taurus	Metazoa	341	False
Q9NZP6	Homo sapiens	Metazoa	1156	False
Q9Y6H6	Homo sapiens	Metazoa	103	True
O95466	Homo sapiens	Metazoa	1100	False
Q8WXI7	Homo sapiens	Metazoa	14507	False
Q9NXW2	Homo sapiens	Metazoa	375	False
O43586	Homo sapiens	Metazoa	416	False
Q15125	Homo sapiens	Metazoa	230	True
Q8N9A8	Homo sapiens	Metazoa	125	True
Q9UPV0	Homo sapiens	Metazoa	1460	False
Q7Z7K6	Homo sapiens	Metazoa	275	False
Q9H2K2	Homo sapiens	Metazoa	1166	False
O14980	Homo sapiens	Metazoa	1071	False
Q96GX5	Homo sapiens	Metazoa	879	False
Q9H5F2	Homo sapiens	Metazoa	150	False
Q9UN81	Homo sapiens	Metazoa	338	False
Q49MI3	Homo sapiens	Metazoa	558	False
Q63HR2	Homo sapiens	Metazoa	1409	False
Q9H1K0	Homo sapiens	Metazoa	784	False
Q8NFH3	Homo sapiens	Metazoa	380	False
Q8TC26	Homo sapiens	Metazoa	289	True
O43597	Homo sapiens	Metazoa	315	False
Q8NE79	Homo sapiens	Metazoa	360	True
Q92575	Homo sapiens	Metazoa	508	False
Q8NFH4	Homo sapiens	Metazoa	326	False
Q8TD16	Homo sapiens	Metazoa	824	False
Q8WUM0	Homo sapiens	Metazoa	1156	False
Q92508	Homo sapiens	Metazoa	2521	False
Q9Y2Y6	Homo sapiens	Metazoa	226	True
Q6ZVD7	Homo sapiens	Metazoa	989	False
Q14451	Homo sapiens	Metazoa	532	False
Q8IXM6	Homo sapiens	Metazoa	262	True
Q8NDZ2	Homo sapiens	Metazoa	872	False
Q96PP9	Homo sapiens	Metazoa	640	False
Q9Y2U8	Homo sapiens	Metazoa	911	False
O09171	Rattus norvegicus	Metazoa	407	False
P53119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	910	False
Q23238	Caenorhabditis elegans	Metazoa	893	False
Q38845	Arabidopsis thaliana	Viridiplantae	588	False
Q5SSW2	Mus musculus	Metazoa	1843	False
Q7TS63	Mus musculus	Metazoa	1237	False
Q8BMI0	Mus musculus	Metazoa	1194	False
Q94BQ3	Arabidopsis thaliana	Viridiplantae	757	False
P40228	Arabidopsis thaliana	Viridiplantae	287	False
P40466	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	484	False
P41696	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	914	False
P58467	Mus musculus	Metazoa	439	False
P97346	Mus musculus	Metazoa	435	False
Q04781	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1562	False
Q10FT0	Oryza sativa subsp. japonica	Viridiplantae	824	False
Q80WB5	Mus musculus	Metazoa	209	False
Q8R010	Mus musculus	Metazoa	320	False
Q99K90	Mus musculus	Metazoa	693	False
Q9D842	Mus musculus	Metazoa	499	False
Q9VAH9	Drosophila melanogaster	Metazoa	597	False
Q9WTZ9	Mus musculus	Metazoa	124	False
O94868	Homo sapiens	Metazoa	740	False
Q8IZA0	Homo sapiens	Metazoa	1049	True
O75081	Homo sapiens	Metazoa	653	False
O60447	Homo sapiens	Metazoa	810	False
Q96T76	Homo sapiens	Metazoa	1030	False
O15431	Homo sapiens	Metazoa	190	True
Q9Y371	Homo sapiens	Metazoa	365	False
Q8NFQ8	Homo sapiens	Metazoa	470	False
Q7Z2D5	Homo sapiens	Metazoa	763	True
Q96NW4	Homo sapiens	Metazoa	1050	False
Q9NX76	Homo sapiens	Metazoa	183	True
Q9UPN3	Homo sapiens	Metazoa	7388	False
P25686	Homo sapiens	Metazoa	324	False
Q9BT78	Homo sapiens	Metazoa	406	False
Q0D2I5	Homo sapiens	Metazoa	559	False
Q15078	Homo sapiens	Metazoa	307	False
P50876	Homo sapiens	Metazoa	292	False
Q93096	Homo sapiens	Metazoa	173	False
Q86TC9	Homo sapiens	Metazoa	1320	False
Q9H816	Homo sapiens	Metazoa	532	False
Q9NUU6	Homo sapiens	Metazoa	356	False
Q9UBF8	Homo sapiens	Metazoa	816	False
Q8NEZ2	Homo sapiens	Metazoa	397	False
Q8NF91	Homo sapiens	Metazoa	8797	False
Q9NRA8	Homo sapiens	Metazoa	985	False
Q9Y6K0	Homo sapiens	Metazoa	416	True
Q9BXU7	Homo sapiens	Metazoa	913	False
Q9NPG3	Homo sapiens	Metazoa	1134	False
Q14739	Homo sapiens	Metazoa	615	False
Q8N668	Homo sapiens	Metazoa	190	False
Q8IVE3	Homo sapiens	Metazoa	1493	False
Q96NR3	Homo sapiens	Metazoa	888	True
Q92621	Homo sapiens	Metazoa	2012	False
Q99569	Homo sapiens	Metazoa	1192	False
P17861	Homo sapiens	Metazoa	261	False
P46060	Homo sapiens	Metazoa	587	False
Q1W6H9	Homo sapiens	Metazoa	321	False
Q9NSG2	Homo sapiens	Metazoa	853	False
Q9BZF1	Homo sapiens	Metazoa	889	False
Q9BZE9	Homo sapiens	Metazoa	553	False
O95210	Homo sapiens	Metazoa	358	True
Q96N96	Homo sapiens	Metazoa	652	False
Q86YS7	Homo sapiens	Metazoa	1000	False
Q8NI35	Homo sapiens	Metazoa	1801	False
O95476	Homo sapiens	Metazoa	244	True
Q5TB80	Homo sapiens	Metazoa	1403	False
Q96SB3	Homo sapiens	Metazoa	817	False
Q9Y287	Homo sapiens	Metazoa	266	False
Q7Z698	Homo sapiens	Metazoa	418	False
Q9NVD7	Homo sapiens	Metazoa	372	False
Q96EV8	Homo sapiens	Metazoa	351	False
Q96AZ6	Homo sapiens	Metazoa	181	False
Q9H2D6	Homo sapiens	Metazoa	2365	False
Q86MI0	Caenorhabditis elegans	Metazoa	468	False
Q8CEG8	Mus musculus	Metazoa	438	False
Q8L7C9	Arabidopsis thaliana	Viridiplantae	217	False
Q95XA8	Caenorhabditis elegans	Metazoa	486	False
Q9ES53	Rattus norvegicus	Metazoa	307	False
Q9FFA7	Arabidopsis thaliana	Viridiplantae	368	False
Q9LQF2	Arabidopsis thaliana	Viridiplantae	551	False
Q9SNB6	Arabidopsis thaliana	Viridiplantae	395	False
Q9NZN3	Homo sapiens	Metazoa	535	False
O15504	Homo sapiens	Metazoa	423	False
Q96QF0	Homo sapiens	Metazoa	476	False
P41002	Homo sapiens	Metazoa	786	False
Q9UBK9	Homo sapiens	Metazoa	157	False
Q6XR72	Homo sapiens	Metazoa	485	True
Q9GZM5	Homo sapiens	Metazoa	350	False
P14923	Homo sapiens	Metazoa	745	False
O60566	Homo sapiens	Metazoa	1050	False
P46939	Homo sapiens	Metazoa	3433	False
Q8TDB6	Homo sapiens	Metazoa	740	False
Q16637	Homo sapiens	Metazoa	294	False
P50402	Homo sapiens	Metazoa	254	False
Q07065	Homo sapiens	Metazoa	602	False
Q9SL92	Arabidopsis thaliana	Viridiplantae	367	False
Q8IU68	Homo sapiens	Metazoa	726	False
P53990	Homo sapiens	Metazoa	364	False
Q9H7T9	Homo sapiens	Metazoa	357	False
Q9UBF9	Homo sapiens	Metazoa	498	False
O00291	Homo sapiens	Metazoa	1037	False
Q96AG4	Homo sapiens	Metazoa	307	False
Q9Y5B0	Homo sapiens	Metazoa	961	False
Q8WXW3	Homo sapiens	Metazoa	757	False
Q9Y3A4	Homo sapiens	Metazoa	280	False
O75161	Homo sapiens	Metazoa	1426	False
Q8NC56	Homo sapiens	Metazoa	503	False
Q9H3S7	Homo sapiens	Metazoa	1636	False
P49454	Homo sapiens	Metazoa	3114	False
Q16873	Homo sapiens	Metazoa	150	True
Q5BJF2	Homo sapiens	Metazoa	176	False
O95786	Homo sapiens	Metazoa	925	False
P42566	Homo sapiens	Metazoa	896	False
Q9NQC7	Homo sapiens	Metazoa	956	False
Q9NS23	Homo sapiens	Metazoa	344	False
Q6ZNL6	Homo sapiens	Metazoa	1462	False
O94875	Homo sapiens	Metazoa	1100	False
Q96KG9	Homo sapiens	Metazoa	808	False
Q9LD47	Arabidopsis thaliana	Viridiplantae	320	False
Q12884	Homo sapiens	Metazoa	760	False
Q9NZ42	Homo sapiens	Metazoa	101	True
Q96JB5	Homo sapiens	Metazoa	506	False
O43164	Homo sapiens	Metazoa	708	False
Q9BQL6	Homo sapiens	Metazoa	677	False
A2IDD5	Homo sapiens	Metazoa	438	False
Q6T4R5	Homo sapiens	Metazoa	1651	False
Q9P287	Homo sapiens	Metazoa	314	False
Q96D96	Homo sapiens	Metazoa	273	False
Q15642	Homo sapiens	Metazoa	601	False
Q8IWZ6	Homo sapiens	Metazoa	715	False
P25054	Homo sapiens	Metazoa	2843	False
Q9BXC9	Homo sapiens	Metazoa	721	False
Q9P0N8	Homo sapiens	Metazoa	246	False
P15291	Homo sapiens	Metazoa	398	False
Q9Y448	Homo sapiens	Metazoa	316	False
O95721	Homo sapiens	Metazoa	258	False
Q8N3I7	Homo sapiens	Metazoa	341	False
Q8NFJ9	Homo sapiens	Metazoa	593	False
Q5SNT2	Homo sapiens	Metazoa	666	False
Q6IQ20	Homo sapiens	Metazoa	393	False
Q6UWU4	Homo sapiens	Metazoa	347	True
P17677	Homo sapiens	Metazoa	238	False
Q8WVQ1	Homo sapiens	Metazoa	401	False
Q9BSW2	Homo sapiens	Metazoa	731	False
Q86WV6	Homo sapiens	Metazoa	379	False
Q9NZJ0	Homo sapiens	Metazoa	730	False
Q8NHG8	Homo sapiens	Metazoa	242	False
Q9UH99	Homo sapiens	Metazoa	717	False
Q8TAM2	Homo sapiens	Metazoa	541	False
Q96EA4	Homo sapiens	Metazoa	605	False
Q8IUH5	Homo sapiens	Metazoa	632	False
Q3SYG4	Homo sapiens	Metazoa	887	False
Q8TBE7	Homo sapiens	Metazoa	412	False
Q9Y4P9	Homo sapiens	Metazoa	236	False
Q9Y5B8	Homo sapiens	Metazoa	376	False
Q9SI64	Arabidopsis thaliana	Viridiplantae	702	False
F4JXF1	Arabidopsis thaliana	Viridiplantae	581	False
Q9FVV7	Arabidopsis thaliana	Viridiplantae	176	False
Q9Y6D9	Homo sapiens	Metazoa	718	False
Q6PJW8	Homo sapiens	Metazoa	725	False
Q5JVS0	Homo sapiens	Metazoa	413	False
Q9Y2D8	Homo sapiens	Metazoa	614	False
F4HZG9	Arabidopsis thaliana	Viridiplantae	493	False
Q99P21	Mus musculus	Metazoa	515	False
P05066	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	565	False
Q9XI00	Arabidopsis thaliana	Viridiplantae	328	False
Q5VYK3	Homo sapiens	Metazoa	1845	False
Q9Y6D6	Homo sapiens	Metazoa	1849	False
Q96P48	Homo sapiens	Metazoa	1450	False
Q5T9L3	Homo sapiens	Metazoa	541	False
Q92974	Homo sapiens	Metazoa	986	False
Q5VT06	Homo sapiens	Metazoa	3117	False
Q9BW27	Homo sapiens	Metazoa	656	False
Q86VI4	Homo sapiens	Metazoa	317	False
P12689	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	985	False
Q06630	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	226	False
Q12208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	False
Q9Y6A4	Homo sapiens	Metazoa	193	False
O75340	Homo sapiens	Metazoa	191	False
O75665	Homo sapiens	Metazoa	1012	False
O44476	Caenorhabditis elegans	Metazoa	833	False
P34111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1160	False
Q9Y5X3	Homo sapiens	Metazoa	404	False
Q14203	Homo sapiens	Metazoa	1278	False
Q9BZH6	Homo sapiens	Metazoa	1224	False
O75844	Homo sapiens	Metazoa	475	True
Q5FBB7	Homo sapiens	Metazoa	561	False
P03968	Bos taurus	Metazoa	155	False
P29590	Homo sapiens	Metazoa	882	False
Q6P2H3	Homo sapiens	Metazoa	762	False
Q8TEH3	Homo sapiens	Metazoa	1009	False
Q9Y3M2	Homo sapiens	Metazoa	126	False
Q99816	Homo sapiens	Metazoa	390	False
Q8N3F8	Homo sapiens	Metazoa	863	False
O75122	Homo sapiens	Metazoa	1294	False
Q13286	Homo sapiens	Metazoa	438	True
Q9VMD0	Drosophila melanogaster	Metazoa	1659	False
Q96RQ1	Homo sapiens	Metazoa	377	True
O43805	Homo sapiens	Metazoa	119	False
Q8GY89	Arabidopsis thaliana	Viridiplantae	125	False
Q8S1D9	Oryza sativa subsp. japonica	Viridiplantae	435	False
Q8K1N1	Mus musculus	Metazoa	776	False
F4INA9	Arabidopsis thaliana	Viridiplantae	973	False
Q682U6	Arabidopsis thaliana	Viridiplantae	316	False
Q8L785	Arabidopsis thaliana	Viridiplantae	1067	False
Q9CAF6	Arabidopsis thaliana	Viridiplantae	950	False
Q9LXR9	Arabidopsis thaliana	Viridiplantae	348	False
Q66GP9	Arabidopsis thaliana	Viridiplantae	561	False
Q9ZT96	Arabidopsis thaliana	Viridiplantae	541	False
Q84LK0	Arabidopsis thaliana	Viridiplantae	1118	False
Q9FLI7	Arabidopsis thaliana	Viridiplantae	108	False
Q9LZA6	Arabidopsis thaliana	Viridiplantae	825	False
Q9ESK9	Mus musculus	Metazoa	1588	False
P25696	Arabidopsis thaliana	Viridiplantae	444	False
Q9LVH4	Arabidopsis thaliana	Viridiplantae	177	False
L7N1X6	Mus musculus	Metazoa	466	False
Q42418	Arabidopsis thaliana	Viridiplantae	131	False
P07884	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	428	False
P53297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	722	False
Q3TLD5	Mus musculus	Metazoa	531	False
Q9FNP4	Arabidopsis thaliana	Viridiplantae	174	False
P34707	Caenorhabditis elegans	Metazoa	623	False
Q68G58	Mus musculus	Metazoa	516	False
Q91YR5	Mus musculus	Metazoa	698	False
Q9TZ70	Caenorhabditis elegans	Metazoa	205	False
P41846	Caenorhabditis elegans	Metazoa	1009	False
Q9Z286	Rattus norvegicus	Metazoa	1608	False
O49686	Arabidopsis thaliana	Viridiplantae	191	False
Q9LXR8	Arabidopsis thaliana	Viridiplantae	318	False
O35826	Rattus norvegicus	Metazoa	722	False
P05982	Rattus norvegicus	Metazoa	274	False
P22907	Mus musculus	Metazoa	361	False
P27472	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	705	False
P54113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	591	False
Q09LZ8	Mus musculus	Metazoa	540	False
Q8C0L9	Mus musculus	Metazoa	675	False
Q8MLZ3	Dictyostelium discoideum	Other	867	False
Q8RXD9	Arabidopsis thaliana	Viridiplantae	955	False
Q9CZW6	Mus musculus	Metazoa	359	False
Q9JMI1	Rattus norvegicus	Metazoa	672	False
Q9SYM5	Arabidopsis thaliana	Viridiplantae	669	False
F4JZC2	Arabidopsis thaliana	Viridiplantae	680	False
O46411	Bos taurus	Metazoa	560	False
P23506	Mus musculus	Metazoa	227	False
P28776	Mus musculus	Metazoa	407	False
P40850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	830	False
P51163	Mus musculus	Metazoa	265	False
P70698	Mus musculus	Metazoa	591	False
P81122	Mus musculus	Metazoa	1321	False
Q02759	Rattus norvegicus	Metazoa	663	False
Q3ZBF9	Bos taurus	Metazoa	296	False
Q8LAC4	Arabidopsis thaliana	Viridiplantae	322	False
Q8MUF9	Dictyostelium discoideum	Other	649	False
Q8VHT6	Rattus norvegicus	Metazoa	369	False
Q949M9	Arabidopsis thaliana	Viridiplantae	353	False
Q9QY93	Mus musculus	Metazoa	170	False
Q9QYJ6	Rattus norvegicus	Metazoa	794	False
Q9S816	Arabidopsis thaliana	Viridiplantae	521	False
P0C627	Rattus norvegicus	Metazoa	331	False
P80667	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	386	False
Q9FME4	Arabidopsis thaliana	Viridiplantae	521	False
P07663	Drosophila melanogaster	Metazoa	1224	False
Q04370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	399	False
Q7TNT2	Mus musculus	Metazoa	515	False
O64517	Arabidopsis thaliana	Viridiplantae	418	False
Q4V7C6	Rattus norvegicus	Metazoa	693	False
Q6Z955	Oryza sativa subsp. japonica	Viridiplantae	518	False
Q80TT2	Mus musculus	Metazoa	1150	False
Q8LPL7	Arabidopsis thaliana	Viridiplantae	355	False
Q949P2	Arabidopsis thaliana	Viridiplantae	701	False
Q9C5S1	Arabidopsis thaliana	Viridiplantae	784	False
Q9JHU6	Rattus norvegicus	Metazoa	180	False
Q9JLI6	Mus musculus	Metazoa	432	False
Q9M022	Arabidopsis thaliana	Viridiplantae	242	False
Q9SR62	Arabidopsis thaliana	Viridiplantae	309	False
Q9VLJ8	Drosophila melanogaster	Metazoa	453	False
Q9VR38	Drosophila melanogaster	Metazoa	528	False
Q84N64	Arabidopsis thaliana	Viridiplantae	777	False
P32796	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	670	False
O88844	Mus musculus	Metazoa	414	False
P08635	Rattus norvegicus	Metazoa	263	False
P10518	Mus musculus	Metazoa	330	False
P16521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1044	False
P37727	Rattus norvegicus	Metazoa	650	False
P53327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1967	False
P84086	Mus musculus	Metazoa	134	False
Q05683	Rattus norvegicus	Metazoa	585	False
Q19087	Caenorhabditis elegans	Metazoa	470	False
Q60866	Mus musculus	Metazoa	349	False
Q8BVG4	Mus musculus	Metazoa	862	False
Q8CGY6	Mus musculus	Metazoa	931	False
Q9DB60	Mus musculus	Metazoa	201	False
Q9SF47	Arabidopsis thaliana	Viridiplantae	904	False
Q9LF98	Arabidopsis thaliana	Viridiplantae	358	False
P32800	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271	False
Q9JJK4	Rattus norvegicus	Metazoa	372	True
P42945	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1769	False
F4IV16	Arabidopsis thaliana	Viridiplantae	267	False
O55029	Mus musculus	Metazoa	905	False
P06738	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	902	False
P51556	Rattus norvegicus	Metazoa	727	False
Q08831	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	523	False
Q1ENB6	Arabidopsis thaliana	Viridiplantae	484	False
Q3UHH1	Mus musculus	Metazoa	1832	False
Q5SXA9	Mus musculus	Metazoa	1104	False
Q811D2	Mus musculus	Metazoa	1581	False
Q8BIA4	Mus musculus	Metazoa	598	False
Q93ZF6	Arabidopsis thaliana	Viridiplantae	153	False
Q9FJI5	Arabidopsis thaliana	Viridiplantae	515	False
Q9LSV0	Arabidopsis thaliana	Viridiplantae	289	False
Q9QZA2	Rattus norvegicus	Metazoa	873	False
Q9VDE8	Drosophila melanogaster	Metazoa	974	False
Q05568	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	False
Q8W4B2	Arabidopsis thaliana	Viridiplantae	333	False
Q12339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	False
Q9EPB4	Mus musculus	Metazoa	193	False
P21981	Mus musculus	Metazoa	686	False
O54724	Mus musculus	Metazoa	392	False
Q8C6L5	Mus musculus	Metazoa	507	False
A0A386CAB9	Danio rerio	Metazoa	1355	False
Q69ZK0	Mus musculus	Metazoa	1650	False
Q2VUH8	Komagataella pastoris	Fungi	323	False
O15743	Dictyostelium discoideum	Other	975	False
Q6I621	Oryza sativa subsp. japonica	Viridiplantae	510	False
Q7XZF5	Arabidopsis thaliana	Viridiplantae	1841	False
Q8LD98	Arabidopsis thaliana	Viridiplantae	252	True
Q7TSS2	Mus musculus	Metazoa	422	False
Q3UP24	Mus musculus	Metazoa	1024	False
Q23272	Caenorhabditis elegans	Metazoa	488	False
P53867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	494	False
P38793	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	499	False
Q8K4Z2	Mus musculus	Metazoa	240	False
P84817	Rattus norvegicus	Metazoa	152	False
Q6C6R8	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	417	False
O70405	Mus musculus	Metazoa	1051	False
Q91YI1	Mus musculus	Metazoa	516	False
Q9DBL9	Mus musculus	Metazoa	351	False
P97855	Mus musculus	Metazoa	465	False
F4IHY7	Arabidopsis thaliana	Viridiplantae	527	False
Q9S7W5	Arabidopsis thaliana	Viridiplantae	355	False
Q09014	Mus musculus	Metazoa	390	False
Q6P5E8	Mus musculus	Metazoa	934	False
Q9VLL3	Drosophila melanogaster	Metazoa	753	False
P17106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	351	False
P54310	Mus musculus	Metazoa	759	False
